Position,Account Manager 07/25,Account Manager 08/25,Account Manager 09/25,Account Manager 10/25,Account Manager 11/25,Account Manager 12/25,Bookmaker 01/26,Bookmaker 02/26,Bookmaker 03/26,Bookmaker 04/25,Bookmaker 05/25,Bookmaker 06/25,Bookmaker 07/25,Bookmaker 08/25,Bookmaker 09/25,Bookmaker 10/25,Bookmaker 11/25,Bookmaker 12/25,Bookmakers 04/26,Bookmarker 05/26,Bookmarker 06/26,Bookmarker 07/26,Bookmarker 08/26,Bookmarker 09/26,Bookmarker 10/26,Bookmarker 11/26,Bookmarker 12/26,Formula Market,Formula site,Market,Page,Price 01/25,"Price 01/26 ",Price 02/25,"Price 02/26 ",Price 03/25,"Price 03/26 ",Price 04/25,"Price 04/26 ",Price 05/25,"Price 05/26 ",Price 06/25,Price 06/26,Price 07/25,"Price 07/26 ",Price 08/25,"Price 08/26 ",Price 09/25,Price 09/26,Price 10/25,Price 10/26,Price 11/25,"Price 11/26 ",Price 12/25,Price 12/26,Site,Status 01/25,"Status 01/26 ","Status 02/26 ",Status 03/25,"Status 03/26 ",Status 04/26,"Status 05/26 ",Status 06/25,"Status 06/26 ",Status 07/25,Status 07/26,Status 08/25,"Status 08/26 ",Status 09/25,"Status 09/26 ",Status 10/25,"Status 10/26 ",Status 11/25,"Status 11/26 ",Status 12/25,Status 12/26,Topic,Traffic,Traffic 30 days (18/09),URL,Url
9,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Coldbet  (https://www.notion.so/Coldbet-2b82582250418056a7fff6d67f3c9f58?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Sites de paris sportifs (https://www.notion.so/Sites-de-paris-sportifs-22a2582250418087b887ecaa8a4290da?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€250.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/meilleurs-sites-de-paris-sportifs
7,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Coldbet  (https://www.notion.so/Coldbet-2b82582250418056a7fff6d67f3c9f58?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Site de paris sportifs en CI (https://www.notion.so/Site-de-paris-sportifs-en-CI-24125822504180bfbdd4eea89d1766c5?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€250.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/parier-en-cote-divoire-les-meilleurs-sites
7,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Bet223 (https://www.notion.so/Bet223-23e2582250418068a815c9ebc4701652?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Applications de paris sportifs  (https://www.notion.so/Applications-de-paris-sportifs-24225822504180129718cf53bd083fb0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€400.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/meilleures-applications-paris-sportifs
8,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Goldpari AFR (https://www.notion.so/Goldpari-AFR-2b825822504180c78952e26d67b934fa?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Applications de paris sportifs  (https://www.notion.so/Applications-de-paris-sportifs-24225822504180129718cf53bd083fb0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€400.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/meilleures-applications-paris-sportifs
9,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Coldbet  (https://www.notion.so/Coldbet-2b82582250418056a7fff6d67f3c9f58?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Applications de paris sportifs  (https://www.notion.so/Applications-de-paris-sportifs-24225822504180129718cf53bd083fb0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€250.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/meilleures-applications-paris-sportifs
4,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Goldpari AFR (https://www.notion.so/Goldpari-AFR-2b825822504180c78952e26d67b934fa?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Parier sur la CAN (https://www.notion.so/Parier-sur-la-CAN-2ae2582250418002a42ddd1e17d13d9d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€400.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/parier-sur-la-can
6,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Coldbet  (https://www.notion.so/Coldbet-2b82582250418056a7fff6d67f3c9f58?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Bonus paris sportifs (https://www.notion.so/Bonus-paris-sportifs-2422582250418028bbefd223f2336daf?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€250.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/meilleurs-bonus-de-paris-sportifs
5,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Coldbet  (https://www.notion.so/Coldbet-2b82582250418056a7fff6d67f3c9f58?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Parier sur la CAN (https://www.notion.so/Parier-sur-la-CAN-2ae2582250418002a42ddd1e17d13d9d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€250.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/parier-sur-la-can
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Africa FR,Football Whispers,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Site de paris sportifs  (https://www.notion.so/Site-de-paris-sportifs-24225822504180d1b705ee304f2fb6e1?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/20925822504180f7b6bdd4491f2a475c,,,,,,,,,,,,,,,,,,,,,,,,,,https://footballwhispers.com/fr/blog/les-meilleurs-sites-de-paris-sportifs-en-afrique/
5,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Coldbet  (https://www.notion.so/Coldbet-2b82582250418056a7fff6d67f3c9f58?pvs=21),,,,,,,,,,@Africa FR,Football Whispers,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Site de paris sportifs  (https://www.notion.so/Site-de-paris-sportifs-24225822504180d1b705ee304f2fb6e1?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€250.00,,https://www.notion.so/20925822504180f7b6bdd4491f2a475c,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://footballwhispers.com/fr/blog/les-meilleurs-sites-de-paris-sportifs-en-afrique/
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Site de paris sportifs en Égypte AR (https://www.notion.so/Site-de-paris-sportifs-en-gypte-AR-2ae25822504180d0857bcf332370ca70?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.afrik-foot.com/%d8%a3%d9%81%d8%b6%d9%84-%d9%85%d9%88%d9%82%d8%b9-%d9%85%d8%b1%d8%a7%d9%87%d9%86%d8%a7%d8%aa-%d8%b1%d9%8a%d8%a7%d8%b6%d9%8a%d8%a9-%d9%85%d8%b5%d8%b1
2,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Melbet AFR (https://www.notion.so/Melbet-AFR-24225822504180cfb1a7d496a432b3b3?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Site de paris sportifs en Égypte AR (https://www.notion.so/Site-de-paris-sportifs-en-gypte-AR-2ae25822504180d0857bcf332370ca70?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€400.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/%d8%a3%d9%81%d8%b6%d9%84-%d9%85%d9%88%d9%82%d8%b9-%d9%85%d8%b1%d8%a7%d9%87%d9%86%d8%a7%d8%aa-%d8%b1%d9%8a%d8%a7%d8%b6%d9%8a%d8%a9-%d9%85%d8%b5%d8%b1
3,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Coldbet  (https://www.notion.so/Coldbet-2b82582250418056a7fff6d67f3c9f58?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Site de paris sportifs en Égypte AR (https://www.notion.so/Site-de-paris-sportifs-en-gypte-AR-2ae25822504180d0857bcf332370ca70?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€250.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/%d8%a3%d9%81%d8%b6%d9%84-%d9%85%d9%88%d9%82%d8%b9-%d9%85%d8%b1%d8%a7%d9%87%d9%86%d8%a7%d8%aa-%d8%b1%d9%8a%d8%a7%d8%b6%d9%8a%d8%a9-%d9%85%d8%b5%d8%b1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Site de paris sportifs Maroc AR (https://www.notion.so/Site-de-paris-sportifs-Maroc-AR-2ae25822504180b49fbdcf7ff7cf2cb1?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.afrik-foot.com/%d8%a3%d9%81%d8%b6%d9%84-%d9%85%d9%88%d9%82%d8%b9-%d9%85%d8%b1%d8%a7%d9%87%d9%86%d8%a7%d8%aa-%d8%b1%d9%8a%d8%a7%d8%b6%d9%8a%d8%a9-%d9%85%d8%b5%d8%b1
,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Melbet AFR (https://www.notion.so/Melbet-AFR-24225822504180cfb1a7d496a432b3b3?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Site de paris sportifs Maroc AR (https://www.notion.so/Site-de-paris-sportifs-Maroc-AR-2ae25822504180b49fbdcf7ff7cf2cb1?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€400.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/%d8%a3%d9%81%d8%b6%d9%84-%d9%85%d9%88%d9%82%d8%b9-%d9%85%d8%b1%d8%a7%d9%87%d9%86%d8%a7%d8%aa-%d8%b1%d9%8a%d8%a7%d8%b6%d9%8a%d8%a9-%d9%85%d8%b5%d8%b1
,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Goldpari AFR (https://www.notion.so/Goldpari-AFR-2b825822504180c78952e26d67b934fa?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Site de paris sportifs Maroc AR (https://www.notion.so/Site-de-paris-sportifs-Maroc-AR-2ae25822504180b49fbdcf7ff7cf2cb1?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€400.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/%d8%a3%d9%81%d8%b6%d9%84-%d9%85%d9%88%d9%82%d8%b9-%d9%85%d8%b1%d8%a7%d9%87%d9%86%d8%a7%d8%aa-%d8%b1%d9%8a%d8%a7%d8%b6%d9%8a%d8%a9-%d9%85%d8%b5%d8%b1
,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Coldbet  (https://www.notion.so/Coldbet-2b82582250418056a7fff6d67f3c9f58?pvs=21),,,,,,,,,,@Africa FR,Afrik-foot,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Site de paris sportifs Maroc AR (https://www.notion.so/Site-de-paris-sportifs-Maroc-AR-2ae25822504180b49fbdcf7ff7cf2cb1?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€250.00,,https://www.notion.so/1ea25822504180dcbae8d547101fd6f6,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.afrik-foot.com/%d8%a3%d9%81%d8%b6%d9%84-%d9%85%d9%88%d9%82%d8%b9-%d9%85%d8%b1%d8%a7%d9%87%d9%86%d8%a7%d8%aa-%d8%b1%d9%8a%d8%a7%d8%b6%d9%8a%d8%a9-%d9%85%d8%b5%d8%b1
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Africa FR,Football Whispers,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Home Page FW (https://www.notion.so/Home-Page-FW-24225822504180d9963ac534c5994642?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/20925822504180f7b6bdd4491f2a475c,,,,,,,,,,,,,,,,,,,,,,,,,,https://footballwhispers.com/fr/
5,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,Coldbet  (https://www.notion.so/Coldbet-2b82582250418056a7fff6d67f3c9f58?pvs=21),,,,,,,,,,@Africa FR,Football Whispers,https://www.notion.so/20925822504180ee9c6ed90898f0d9b6,Home Page FW (https://www.notion.so/Home-Page-FW-24225822504180d9963ac534c5994642?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€250.00,,https://www.notion.so/20925822504180f7b6bdd4491f2a475c,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://footballwhispers.com/fr/
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Gazeta do Povo,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Campeonato Carioca (https://www.notion.so/Campeonato-Carioca-2bd25822504180839449ec6caa7bd74a?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/1ea25822504180f2bd91fcd761988bb5,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gazetadopovo.com.br/conteudo-publicitario/apostas/campeonato-carioca/
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Gazeta do Povo,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Campeonato Carioca (https://www.notion.so/Campeonato-Carioca-2bd25822504180839449ec6caa7bd74a?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/1ea25822504180f2bd91fcd761988bb5,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gazetadopovo.com.br/conteudo-publicitario/apostas/campeonato-carioca/
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Gazeta do Povo,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Campeonato Carioca (https://www.notion.so/Campeonato-Carioca-2bd25822504180839449ec6caa7bd74a?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/1ea25822504180f2bd91fcd761988bb5,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gazetadopovo.com.br/conteudo-publicitario/apostas/campeonato-carioca/
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Gazeta do Povo,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Campeonato Carioca (https://www.notion.so/Campeonato-Carioca-2bd25822504180839449ec6caa7bd74a?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/1ea25822504180f2bd91fcd761988bb5,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gazetadopovo.com.br/conteudo-publicitario/apostas/campeonato-carioca/
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas CS2 (https://www.notion.so/Apostas-CS2-2bf25822504180678d93cee24db60b06?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/sites-de-apostas-cs2.html
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas CS2 (https://www.notion.so/Apostas-CS2-2bf25822504180678d93cee24db60b06?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/sites-de-apostas-cs2.html
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas CS2 (https://www.notion.so/Apostas-CS2-2bf25822504180678d93cee24db60b06?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/sites-de-apostas-cs2.html
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas CS2 (https://www.notion.so/Apostas-CS2-2bf25822504180678d93cee24db60b06?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/sites-de-apostas-cs2.html
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas CS2 (https://www.notion.so/Apostas-CS2-2bf25822504180678d93cee24db60b06?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/sites-de-apostas-cs2.html
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,UFC (https://www.notion.so/UFC-2bf25822504180f081dcdf11027d661d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-ufc.html
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,UFC (https://www.notion.so/UFC-2bf25822504180f081dcdf11027d661d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-ufc.html
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,UFC (https://www.notion.so/UFC-2bf25822504180f081dcdf11027d661d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-ufc.html
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,UFC (https://www.notion.so/UFC-2bf25822504180f081dcdf11027d661d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-ufc.html
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,UFC (https://www.notion.so/UFC-2bf25822504180f081dcdf11027d661d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-ufc.html
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,UFC (https://www.notion.so/UFC-2bf25822504180f081dcdf11027d661d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-ufc.html
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,UFC (https://www.notion.so/UFC-2bf25822504180f081dcdf11027d661d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-ufc.html
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,UFC (https://www.notion.so/UFC-2bf25822504180f081dcdf11027d661d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-ufc.html
1,,,,,,,Stake BR (https://www.notion.so/Stake-BR-15b258225041805690f9ea57d2170cf6?pvs=21),Stake BR (https://www.notion.so/Stake-BR-15b258225041805690f9ea57d2170cf6?pvs=21),,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Sites para Copa do Mundo 2026 (https://www.notion.so/Sites-para-Copa-do-Mundo-2026-2bf25822504180b5b9e1f88acb119b03?pvs=21),,,,€0.00,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,Sold,Sold,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-para-a-copa-do-mundo.html
2,,,,,,,,,BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Sites para Copa do Mundo 2026 (https://www.notion.so/Sites-para-Copa-do-Mundo-2026-2bf25822504180b5b9e1f88acb119b03?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,Sold,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-para-a-copa-do-mundo.html
3,,,,,,,,,Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Sites para Copa do Mundo 2026 (https://www.notion.so/Sites-para-Copa-do-Mundo-2026-2bf25822504180b5b9e1f88acb119b03?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,Sold,,,Sold,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-para-a-copa-do-mundo.html
4,,,,,,,,,BetdaSorte (https://www.notion.so/BetdaSorte-15b2582250418015b6dcef2bc2849036?pvs=21),,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Sites para Copa do Mundo 2026 (https://www.notion.so/Sites-para-Copa-do-Mundo-2026-2bf25822504180b5b9e1f88acb119b03?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,Sold,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-para-a-copa-do-mundo.html
5,,,,,,,,,Hiperbet (https://www.notion.so/Hiperbet-15b25822504180398809f69e5512a874?pvs=21),,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Sites para Copa do Mundo 2026 (https://www.notion.so/Sites-para-Copa-do-Mundo-2026-2bf25822504180b5b9e1f88acb119b03?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,Perfomance,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-para-a-copa-do-mundo.html
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Sites para Copa do Mundo 2026 (https://www.notion.so/Sites-para-Copa-do-Mundo-2026-2bf25822504180b5b9e1f88acb119b03?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-para-a-copa-do-mundo.html
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Lance,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Sites para Copa do Mundo 2026 (https://www.notion.so/Sites-para-Copa-do-Mundo-2026-2bf25822504180b5b9e1f88acb119b03?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/27f25822504180e6a90ac227f8874aab,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lance.com.br/sites-de-apostas/melhores-sites-de-apostas-para-a-copa-do-mundo.html
